Ticker,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
RNV,ASX:GRNV,VanEck MSCI Australian Sustainable Equity ETF (ASX:GRNV),https://www.listcorp.com/asx/grnv/vaneck-msci-australian-sustainable-equity-etf,"	192934000",33.07,0,0,Unclassified
CXO,ASX:CXO,Core Lithium Ltd (ASX:CXO),https://www.listcorp.com/asx/cxo/core-lithium-ltd,"	192871000",0.09,0,0,Materials
RUG,ASX:DRUG,BetaShares Global Healthcare ETF - Currency Hedged (ASX:DRUG),https://www.listcorp.com/asx/drug/betashares-global-healthcare-etf-currency-hedged,"	191393000",8.27,0,0,Unclassified
BWN,ASX:BWN,Bhagwan Marine Limited (ASX:BWN),https://www.listcorp.com/asx/bwn/bhagwan-marine-limited,"	191264000",0.695,0,0,Unclassified
LDN,ASX:GLDN,iShares Physical Gold ETF (ASX:GLDN),https://www.listcorp.com/asx/gldn/ishares-physical-gold-etf,"	191260000",32.75,0,0,Unclassified
FWD,ASX:FWD,Fleetwood Limited (ASX:FWD),https://www.listcorp.com/asx/fwd/fleetwood-limited,"	191099000",2.03,0,0,Consumer Discretionary
LRV,ASX:LRV,Larvotto Resources Limited (ASX:LRV),https://www.listcorp.com/asx/lrv/larvotto-resources-limited,"	188139000",0.55,0,0,Materials
DIA,ASX:NDIA,Global X India Nifty 50 ETF (ASX:NDIA),https://www.listcorp.com/asx/ndia/global-x-india-nifty-50-etf,"	188131000",78.18,0,0,Unclassified
EMX,ASX:FEMX,Fidelity Global Emerging Markets Fund (ASX:FEMX),https://www.listcorp.com/asx/femx/fidelity-global-emerging-markets-fund,"	188062000",6.23,0,0,Unclassified
TIP,ASX:UTIP,Betashares Inflation-Protected U.S. Treasury Bond Currency Hedged ETF (ASX:UTIP),https://www.listcorp.com/asx/utip/betashares-inflation-protected-u.s.-treasury-bond-currency-hedged-etf,"	186504000",25.76,0,0,Unclassified
BTI,ASX:BTI,Bailador Technology Investments Limited (ASX:BTI),https://www.listcorp.com/asx/bti/bailador-technology-investments-limited,"	184428000",1.25,0,0,Financials
BBT,ASX:BBT,BlueBet Holdings Limited (ASX:BBT),https://www.listcorp.com/asx/bbt/bluebet-holdings-limited,"	184025000",0.325,0,0,Consumer Discretionary
UOS,ASX:UOS,United Overseas Australia Limited (ASX:UOS),https://www.listcorp.com/asx/uos/united-overseas-australia,"	183324000",0.545,0,0,Real Estate
EOL,ASX:EOL,Energy One Limited (ASX:EOL),https://www.listcorp.com/asx/eol/energy-one-limited,"	183271000",5.85,0,0,Information Technology
COI,ASX:COI,Comet Ridge Limited (ASX:COI),https://www.listcorp.com/asx/coi/comet-ridge-limited,"	183237000",0.165,0,0,Energy
COS,ASX:COS,COSOL Limited (ASX:COS),https://www.listcorp.com/asx/cos/cosol-limited,"	182781000",1.03,0,0,Information Technology
BOC,ASX:BOC,Bougainville Copper Limited (ASX:BOC),https://www.listcorp.com/asx/boc/bougainville-copper-limited,"	182483000",0.455,0,0,Materials
PMT,ASX:PMT,Patriot Battery Metals Inc (ASX:PMT),https://www.listcorp.com/asx/pmt/patriot-battery-metals-inc,"	182245000",0.315,0,0,Materials
FBR,ASX:FBR,FBR Limited (ASX:FBR),https://www.listcorp.com/asx/fbr/fbr-limited,"	182119000",0.036,0,0,Industrials
GRX,ASX:GRX,GreenX Metals Limited (ASX:GRX),https://www.listcorp.com/asx/grx/greenx-metals-limited,"	181924000",0.65,0,0,Materials
AKP,ASX:AKP,Audio Pixels Limited (ASX:AKP),https://www.listcorp.com/asx/akp/audio-pixels-limited,"	181103000",6.2,0,0,Consumer Discretionary
MAG,ASX:ETPMAG,Global X Physical Silver (ASX:ETPMAG),https://www.listcorp.com/asx/etpmag/global-x-physical-silver,"	180862000",45.14,0,0,Unclassified
POL,ASX:POL,Polymetals Resources Ltd (ASX:POL),https://www.listcorp.com/asx/pol/polymetals-resources,"	180209000",0.92,0,0,Materials
VEE,ASX:VEE,Veem Limited (ASX:VEE),https://www.listcorp.com/asx/vee/veem-limited,"	179895000",1.325,0,0,Industrials
COG,ASX:COG,Consolidated Financial Services Limited (ASX:COG),https://www.listcorp.com/asx/cog/consolidated-financial-services-limited,"	179238000",0.9,0,0,Financials
NZM,ASX:NZM,NZME Limited (ASX:NZM),https://www.listcorp.com/asx/nzm/nzme-limited,"	179213000",0.96,0,0,Communication Services
CYC,ASX:CYC,Cyclopharm Limited (ASX:CYC),https://www.listcorp.com/asx/cyc/cyclopharm-limited,"	178930000",1.61,0,0,Health Care
DMF,ASX:WDMF,iShares Edge MSCI World Multifactor ETF (ASX:WDMF),https://www.listcorp.com/asx/wdmf/ishares-edge-msci-world-multifactor-etf,"	177544000",47.94,0,0,Unclassified
CAA,ASX:CAA,Capral Limited (ASX:CAA),https://www.listcorp.com/asx/caa/capral-limited,"	177041000",10.3,0,0,Materials
RFG,ASX:RFG,Retail Food Group Limited (ASX:RFG),https://www.listcorp.com/asx/rfg/retail-food-group-limited,"	176938000",0.071,0,0,Consumer Discretionary
PEN,ASX:PEN,Peninsula Energy Limited (ASX:PEN),https://www.listcorp.com/asx/pen/peninsula-energy-limited,"	176092000",1.105,0,0,Energy
OZR,ASX:OZR,SPDR S&P/ASX 200 Resources Fund (ASX:OZR),https://www.listcorp.com/asx/ozr/spdr-s-and-p-asx-200-resources-fund,"	176035000",12.19,0,0,Unclassified
NDO,ASX:NDO,Nido Education Limited (ASX:NDO),https://www.listcorp.com/asx/ndo/nido-education-limited,"	175614000",0.77,0,0,Consumer Discretionary
29M,ASX:29M,29Metals Limited (ASX:29M),https://www.listcorp.com/asx/29m/29metals-limited,"	175519000",0.25,0,0,Materials
AAR,ASX:AAR,Astral Resources NL (ASX:AAR),https://www.listcorp.com/asx/aar/astral-resources-nl,"	174345000",0.145,0,0,Materials
MDR,ASX:MDR,MedAdvisor Limited (ASX:MDR),https://www.listcorp.com/asx/mdr/medadvisor-limited,"	173712000",0.315,0,0,Health Care
SVL,ASX:SVL,Silver Mines Limited (ASX:SVL),https://www.listcorp.com/asx/svl/silver-mines-limited,"	173424000",0.115,0,0,Materials
MKT,ASX:MMKT,Betashares Australian Cash Plus Fund (managed fund) (ASX:MMKT),https://www.listcorp.com/asx/mmkt/betashares-australian-cash-plus-fund-managed-fund,"	172758000",50.06,0,0,Unclassified
AOF,ASX:AOF,Australian Unity Office Fund (ASX:AOF),https://www.listcorp.com/asx/aof/australian-unity-office-fund,"	172603000",1.05,0,0,Real Estate
PLY,ASX:PLY,PlaySide Studios Limited (ASX:PLY),https://www.listcorp.com/asx/ply/playside-studios-limited,"	171873000",0.42,0,0,Communication Services
RHK,ASX:RHK,Red Hawk Mining Limited (ASX:RHK),https://www.listcorp.com/asx/rhk/red-hawk-mining-limited,"	171838000",0.86,0,0,Materials
PCX,ASX:PCX,Pengana Global Private Credit Trust (ASX:PCX),https://www.listcorp.com/asx/pcx/pengana-global-private-credit-trust,"	171194000",2.03,0,0,Unclassified
QGL,ASX:QGL,Quantum Graphite Limited (ASX:QGL),https://www.listcorp.com/asx/qgl/quantum-graphite-limited,"	170769000",0.495,0,0,Materials
MKT,ASX:EMKT,VanEck MSCI Multifactor Emerging Markets Equity ETF (ASX:EMKT),https://www.listcorp.com/asx/emkt/vaneck-msci-multifactor-emerging-markets-equity-etf,"	169711000",25.85,0,0,Unclassified
VCF,ASX:VCF,Vanguard International Credit Securities Index (Hedged) ETF (ASX:VCF),https://www.listcorp.com/asx/vcf/vanguard-international-credit-securities-index-hedged-etf,"	169703000",39.31,0,0,Unclassified
STX,ASX:ESTX,Global X EURO STOXX 50 ETF (ASX:ESTX),https://www.listcorp.com/asx/estx/global-x-euro-stoxx-50-etf,"	169670000",89.03,0,0,Unclassified
SLH,ASX:SLH,Silk Logistics Holdings Limited (ASX:SLH),https://www.listcorp.com/asx/slh/silk-logistics-holdings-limited,"	169619000",2.08,0,0,Industrials
DGL,ASX:DGL,DGL Group Limited (ASX:DGL),https://www.listcorp.com/asx/dgl/dgl-group-limited,"	168283000",0.59,0,0,Materials
RNM,ASX:URNM,Betashares Global Uranium ETF (ASX:URNM),https://www.listcorp.com/asx/urnm/betashares-global-uranium-etf,"	167709000",9.06,0,0,Unclassified
BND,ASX:EBND,VanEck Emerging Income Opportunities Active ETF (Managed Fund) (ASX:EBND),https://www.listcorp.com/asx/ebnd/vaneck-emerging-income-opportunities-active-etf-managed-fund,"	167564000",10.34,0,0,Unclassified
SSG,ASX:SSG,Shaver Shop Group Limited (ASX:SSG),https://www.listcorp.com/asx/ssg/shaver-shop-group-limited,"	166386000",1.27,0,0,Consumer Discretionary
AIM,ASX:AIM,Ai-Media Technologies Limited (ASX:AIM),https://www.listcorp.com/asx/aim/ai-media-technologies-limited,"	164963000",0.79,0,0,Industrials
FDV,ASX:FDV,Frontier Digital Ventures Limited (ASX:FDV),https://www.listcorp.com/asx/fdv/frontier-digital-ventures-limited,"	164760000",0.38,0,0,Communication Services
AIS,ASX:AIS,Aeris Resources Limited (ASX:AIS),https://www.listcorp.com/asx/ais/aeris-resources-limited,"	164479000",0.17,0,0,Materials
BTH,ASX:BTH,Bigtincan Holdings Limited (ASX:BTH),https://www.listcorp.com/asx/bth/bigtincan-holdings-limited,"	164335000",0.2,0,0,Information Technology
CRD,ASX:CRD,Conrad Asia Energy Ltd (ASX:CRD),https://www.listcorp.com/asx/crd/conrad-asia-energy-ltd,"	163993000",0.915,0,0,Energy
CXL,ASX:CXL,Calix Limited (ASX:CXL),https://www.listcorp.com/asx/cxl/calix-limited,"	163984000",0.9,0,0,Materials
EMV,ASX:EMV,Emvision Medical Devices Limited (ASX:EMV),https://www.listcorp.com/asx/emv/emvision-medical-devices-limited,"	163337000",1.91,0,0,Health Care
ASL,ASX:ASL,Andean Silver Limited (ASX:ASL),https://www.listcorp.com/asx/asl/andean-silver-limited,"	162261000",1.035,0,0,Materials
ERD,ASX:ERD,EROAD Limited (ASX:ERD),https://www.listcorp.com/asx/erd/eroad-limited,"	160021000",0.855,0,0,Information Technology
UEL,ASX:FUEL,BetaShares Global Energy Companies ETF - Currency Hedged (ASX:FUEL),https://www.listcorp.com/asx/fuel/betashares-global-energy-companies-etf-currency-hedged,"	159366000",6.54,0,0,Unclassified
RNU,ASX:RNU,Renascor Resources Limited (ASX:RNU),https://www.listcorp.com/asx/rnu/renascor-resources,"	157593000",0.062,0,0,Materials
TRJ,ASX:TRJ,Trajan Group Holdings Limited (ASX:TRJ),https://www.listcorp.com/asx/trj/trajan-group-holdings-limited,"	157589000",1.01,0,0,Health Care
TGM,ASX:TGM,Theta Gold Mines Limited (ASX:TGM),https://www.listcorp.com/asx/tgm/theta-gold-mines-limited,"	157144000",0.185,0,0,Materials
ENR,ASX:ENR,Encounter Resources Limited (ASX:ENR),https://www.listcorp.com/asx/enr/encounter-resources-limited,"	156726000",0.345,0,0,Materials
CYG,ASX:CYG,Coventry Group Ltd (ASX:CYG),https://www.listcorp.com/asx/cyg/coventry-group,"	156272000",1.31,0,0,Industrials
PCL,ASX:PCL,Pancontinental Energy NL (ASX:PCL),https://www.listcorp.com/asx/pcl/pancontinental-energy-nl,"	154500000",0.019,0,0,Energy
ART,ASX:ART,Airtasker Limited (ASX:ART),https://www.listcorp.com/asx/art/airtasker-limited,"	154156000",0.34,0,0,Communication Services
SHJ,ASX:SHJ,Shine Justice Ltd (ASX:SHJ),https://www.listcorp.com/asx/shj/shine-justice-ltd,"	153108000",0.88,0,0,Consumer Discretionary
EIQ,ASX:EIQ,Echo IQ Limited (ASX:EIQ),https://www.listcorp.com/asx/eiq/echo-iq-limited,"	153015000",0.26,0,0,Information Technology
CLX,ASX:CLX,CTI Logistics Limited (ASX:CLX),https://www.listcorp.com/asx/clx/cti-logistics-limited,"	152908000",1.905,0,0,Industrials
HPG,ASX:HPG,Hipages Group Holdings Limited (ASX:HPG),https://www.listcorp.com/asx/hpg/hipages-group-holdings-limited,"	152812000",1.14,0,0,Communication Services
TER,ASX:TER,TerraCom Limited (ASX:TER),https://www.listcorp.com/asx/ter/terracom-limited,"	152184000",0.19,0,0,Energy
BKY,ASX:BKY,Berkeley Energia Limited (ASX:BKY),https://www.listcorp.com/asx/bky/berkeley-energia-limited,"	151571000",0.34,0,0,Energy
AGE,ASX:AGE,Alligator Energy Limited (ASX:AGE),https://www.listcorp.com/asx/age/alligator-energy,"	151070000",0.039,0,0,Energy
CCV,ASX:CCV,Cash Converters International Limited (ASX:CCV),https://www.listcorp.com/asx/ccv/cash-converters-international-limited,"	150611000",0.24,0,0,Financials
ISO,ASX:ISO,iShares S&P/ASX Small Ordinaries ETF (ASX:ISO),https://www.listcorp.com/asx/iso/ishares-s-and-p-asx-small-ordinaries-etf,"	149457000",4.93,0,0,Unclassified
A11,ASX:A11,Atlantic Lithium Limited (ASX:A11),https://www.listcorp.com/asx/a11/atlantic-lithium-limited,"	148300000",0.225,0,0,Materials
AUC,ASX:AUC,Ausgold Limited (ASX:AUC),https://www.listcorp.com/asx/auc/ausgold-limited,"	147857000",0.41,0,0,Materials
BRL,ASX:BRL,Bathurst Resources Limited (ASX:BRL),https://www.listcorp.com/asx/brl/bathurst-resources,"	147347000",0.77,0,0,Materials
TVN,ASX:TVN,Tivan Limited (ASX:TVN),https://www.listcorp.com/asx/tvn/tivan-limited,"	146128000",0.077,0,0,Materials
SMP,ASX:SMP,Smartpay Holdings Limited (ASX:SMP),https://www.listcorp.com/asx/smp/smartpay-holdings-limited,"	145166000",0.6,0,0,Financials
JYC,ASX:JYC,Joyce Corporation Ltd (ASX:JYC),https://www.listcorp.com/asx/jyc/joyce-corporation,"	144889000",4.9,0,0,Consumer Discretionary
AKM,ASX:AKM,Aspire Limited (ASX:AKM),https://www.listcorp.com/asx/akm/aspire-limited,"	144677000",0.285,0,0,Materials
GSS,ASX:GSS,Genetic Signatures Limited (ASX:GSS),https://www.listcorp.com/asx/gss/genetic-signatures-limited,"	144191000",0.635,0,0,Health Care
EVO,ASX:EVO,Embark Early Education Limited (ASX:EVO),https://www.listcorp.com/asx/evo/embark-early-education-limited,"	144033000",0.785,0,0,Consumer Discretionary
JPN,ASX:HJPN,BetaShares Japan ETF - Currency Hedged (ASX:HJPN),https://www.listcorp.com/asx/hjpn/betashares-japan-etf-currency-hedged,"	143415000",19.94,0,0,Unclassified
LV1,ASX:LV1,Live Verdure Ltd (ASX:LV1),https://www.listcorp.com/asx/lv1/live-verdure-ltd,"	142810000",0.93,0,0,Consumer Staples
IXI,ASX:IXI,iShares Global Consumer Staples ETF (ASX:IXI),https://www.listcorp.com/asx/ixi/ishares-global-consumer-staples-etf,"	142479000",98.65,0,0,Unclassified
OIL,ASX:OIL,Optiscan Imaging Limited (ASX:OIL),https://www.listcorp.com/asx/oil/optiscan-imaging-limited,"	142008000",0.17,0,0,Health Care
EZL,ASX:EZL,Euroz Hartleys Group Limited (ASX:EZL),https://www.listcorp.com/asx/ezl/euroz-hartleys-group-limited,"	141747000",0.86,0,0,Financials
CCR,ASX:CCR,Credit Clear Limited (ASX:CCR),https://www.listcorp.com/asx/ccr/credit-clear-limited,"	140878000",0.335,0,0,Information Technology
VNL,ASX:VNL,Vinyl Group Ltd (ASX:VNL),https://www.listcorp.com/asx/vnl/vinyl-group-ltd,"	140377000",0.12,0,0,Information Technology
PRG,ASX:PRG,PRL Global Limited (ASX:PRG),https://www.listcorp.com/asx/prg/prl-global-limited,"	139022000",1.205,0,0,Materials
STA,ASX:STA,Strandline Resources Limited (ASX:STA),https://www.listcorp.com/asx/sta/strandline-resources-limited,"	138944000",0.095,0,0,Materials
NOL,ASX:NOL,NobleOak Life Limited (ASX:NOL),https://www.listcorp.com/asx/nol/nobleoak-life-limited,"	138915000",1.605,0,0,Financials
MTO,ASX:MTO,MotorCycle Holdings Limited (ASX:MTO),https://www.listcorp.com/asx/mto/motorcycle-holdings-limited,"	138018000",1.87,0,0,Consumer Discretionary
BUS,ASX:BBUS,BetaShares U.S. Equities Strong Bear Hedge Fund - Currency Hedged (ASX:BBUS),https://www.listcorp.com/asx/bbus/betashares-u.s.-equities-strong-bear-hedge-fund-currency-hedged,"	137848000",4.11,0,0,Unclassified
VVA,ASX:VVA,Viva Leisure Limited (ASX:VVA),https://www.listcorp.com/asx/vva/viva-leisure-limited,"	137841000",1.365,0,0,Consumer Discretionary
4DS,ASX:4DS,4DS Memory Limited (ASX:4DS),https://www.listcorp.com/asx/4ds/4ds-memory-limited,"	137548000",0.079,0,0,Information Technology
SEC,ASX:SEC,Spheria Emerging Companies Limited (ASX:SEC),https://www.listcorp.com/asx/sec/spheria-emerging-companies-limited,"	136934000",2.29,0,0,Financials
LRL,ASX:LRL,Labyrinth Resources Limited (ASX:LRL),https://www.listcorp.com/asx/lrl/labyrinth-resources-limited,"	135653000",0.2425,0,0,Materials
BDM,ASX:BDM,Burgundy Diamond Mines Limited (ASX:BDM),https://www.listcorp.com/asx/bdm/burgundy-diamond-mines-limited,"	135027000",0.095,0,0,Materials
SDI,ASX:SDI,SDI Limited (ASX:SDI),https://www.listcorp.com/asx/sdi/sdi-limited,"	134318000",1.13,0,0,Health Care
TGP,ASX:TGP,360 Capital Group (ASX:TGP),https://www.listcorp.com/asx/tgp/360-capital-group,"	133702000",0.6,0,0,Financials
ARR,ASX:ARR,American Rare Earths Limited (ASX:ARR),https://www.listcorp.com/asx/arr/american-rare-earths-limited,"	133672000",0.265,0,0,Materials
QPM,ASX:QPM,QPM Energy Limited (ASX:QPM),https://www.listcorp.com/asx/qpm/qpm-energy-limited,"	133622000",0.053,0,0,Materials
GLB,ASX:GLB,Globe International Limited (ASX:GLB),https://www.listcorp.com/asx/glb/globe-international-limited,"	133513000",3.22,0,0,Consumer Discretionary
SXL,ASX:SXL,Southern Cross Media Group Limited (ASX:SXL),https://www.listcorp.com/asx/sxl/southern-cross-media-group-limited,"	133144000",0.555,0,0,Communication Services
AEE,ASX:AEE,Aura Energy Limited (ASX:AEE),https://www.listcorp.com/asx/aee/aura-energy-limited,"	132234000",0.16,0,0,Energy
MCA,ASX:MCA,Murray Cod Australia Limited (ASX:MCA),https://www.listcorp.com/asx/mca/murray-cod-australia-limited,"	132186000",0.125,0,0,Consumer Staples
RCT,ASX:RCT,Reef Casino Trust (ASX:RCT),https://www.listcorp.com/asx/rct/reef-casino,"	130993000",2.67,0,0,Consumer Discretionary
ACE,ASX:ACE,Acusensus Limited (ASX:ACE),https://www.listcorp.com/asx/ace/acusensus-limited,"	130372000",1.03,0,0,Information Technology
BCK,ASX:BCK,Brockman Mining Ltd (ASX:BCK),https://www.listcorp.com/asx/bck/brockman-mining,"	129923000",0.014,0,0,Materials
MRL,ASX:MRL,Mayur Resources Limited (ASX:MRL),https://www.listcorp.com/asx/mrl/mayur-resources-limited,"	129922000",0.31,0,0,Materials
X64,ASX:X64,Ten Sixty Four Limited (ASX:X64),https://www.listcorp.com/asx/x64/ten-sixty-four-limited,"	129845000",0.57,0,0,Materials
CUP,ASX:CUP,Count Limited (ASX:CUP),https://www.listcorp.com/asx/cup/count-limited,"	129130000",0.765,0,0,Industrials
OGL,ASX:MOGL,Montaka Global Long Only Equites Fund (Managed Fund) (ASX:MOGL),https://www.listcorp.com/asx/mogl/montaka-global-long-only-equites-fund-managed-fund,"	128739000",5.18,0,0,Unclassified
AZY,ASX:AZY,Antipa Minerals Limited (ASX:AZY),https://www.listcorp.com/asx/azy/antipa-minerals,"	126075000",0.026,0,0,Materials
CLG,ASX:CLG,Close the Loop Limited (ASX:CLG),https://www.listcorp.com/asx/clg/close-the-loop-limited,"	124985000",0.235,0,0,Industrials
ENN,ASX:ENN,Elanor Investors Group (ASX:ENN),https://www.listcorp.com/asx/enn/elanor-investors,"	124806000",0.82,0,0,Consumer Discretionary
NEW,ASX:CNEW,VanEck China New Economy ETF (ASX:CNEW),https://www.listcorp.com/asx/cnew/vaneck-china-new-economy-etf,"	124464000",6.89,0,0,Unclassified
EZZ,ASX:EZZ,EZZ Life Science Holdings Limited (ASX:EZZ),https://www.listcorp.com/asx/ezz/ezz-life-science-holdings-limited,"	123242000",2.64,0,0,Health Care
WOT,ASX:WOT,WOTSO Property (ASX:WOT),https://www.listcorp.com/asx/wot/wotso-property,"	122461000",0.755,0,0,Real Estate
DLI,ASX:DLI,Delta Lithium Limited (ASX:DLI),https://www.listcorp.com/asx/dli/delta-lithium-limited,"	121812000",0.17,0,0,Materials
EP1,ASX:EP1,E&P Financial Group Limited (ASX:EP1),https://www.listcorp.com/asx/ep1/e-and-p-financial-group-limited,"	120028000",0.505,0,0,Financials
MME,ASX:MME,MoneyMe Limited (ASX:MME),https://www.listcorp.com/asx/mme/moneyme-limited,"	120012000",0.15,0,0,Financials
HNG,ASX:HNG,Hancock & Gore Ltd (ASX:HNG),https://www.listcorp.com/asx/hng/hancock-and-gore-ltd,"	119780000",0.265,0,0,Industrials
PLT,ASX:PLT,Plenti Group Limited (ASX:PLT),https://www.listcorp.com/asx/plt/plenti-group-limited,"	119522000",0.68,0,0,Financials
CAM,ASX:CAM,Clime Capital Limited (ASX:CAM),https://www.listcorp.com/asx/cam/clime-capital-limited,"	119251000",0.79,0,0,Financials
GUN,ASX:CGUN,Claremont Global Fund (Managed Fund) (ASX:CGUN),https://www.listcorp.com/asx/cgun/claremont-global-fund-managed-fund,"	119235000",1.81,0,0,Unclassified
TOP,ASX:TOP,Thorney Opportunities Limited (ASX:TOP),https://www.listcorp.com/asx/top/thorney-opportunities-limited,"	119070000",0.66,0,0,Real Estate
EPI,ASX:JEPI,JPMorgan Equity Premium Income Active ETF (Managed Fund) (ASX:JEPI),https://www.listcorp.com/asx/jepi/jpmorgan-equity-premium-income-active-etf-managed-fund,"	119005000",56.21,0,0,Unclassified
TGF,ASX:TGF,Tribeca Global Natural Resources Limited (ASX:TGF),https://www.listcorp.com/asx/tgf/tribeca-global-natural-resources-limited,"	118976000",1.51,0,0,Financials
PEB,ASX:PEB,Pacific Edge Limited (ASX:PEB),https://www.listcorp.com/asx/peb/pacific-edge-limited,"	117728000",0.145,0,0,Health Care
GOW,ASX:GOW,Gowing Brothers Limited (ASX:GOW),https://www.listcorp.com/asx/gow/gowing-brothers-limited,"	117404000",2.2,0,0,Financials
PLL,ASX:PLL,Piedmont Lithium Limited (ASX:PLL),https://www.listcorp.com/asx/pll/piedmont-lithium-limited,"	117120000",0.18,0,0,Materials
GTN,ASX:GTN,GTN Limited (ASX:GTN),https://www.listcorp.com/asx/gtn/gtn-limited,"	116784000",0.595,0,0,Communication Services
HCH,ASX:HCH,Hot Chili Limited (ASX:HCH),https://www.listcorp.com/asx/hch/hot-chili-limited,"	116594000",0.77,0,0,Materials
BIL,ASX:TBIL,VanEck 1-3 Month US Treasury Bond ETF (ASX:TBIL),https://www.listcorp.com/asx/tbil/vaneck-1-3-month-us-treasury-bond-etf,"	116404000",52.12,0,0,Unclassified
